Date Last Researched,Country,Project Name,Unit Name,Project Name in Local Language / Script,Other Name(s),Capacity (MW),Status,Reactor Type,Model,Start Year,Retirement Year,Planned Retirement,Cancellation Year,Construction Start Date,First Criticality Date,First Grid Connection,Commercial Operation Date,Retirement Date,Owner,Owner Name in Local Language / Script,Operator,Operator Name in Local Language / Script,Reference Net Capacity (MW),Design Net Capacity (MW),Thermal Capacity (MWt),Latitude,Longitude,Location Accuracy,City,"Local Area (taluk, county)","Major Area (prefecture, district)",State/Province,Subregion,Region,GEM location ID,GEM unit ID,Wiki URL
2023-07-06,China,Haiyang nuclear power plant,6,海阳核电站,,1250.0,pre-construction,pressurized water reactor,CAP1000,,,,,,,,,,State Power Investment Nuclear Energy CO LTD [65%]; Shandong Development Investment Holding Group CO LTD [10%]; Yantai Blue Sky Investment Holdings CO LTD [10%]; Huaneng Nuclear Power Development CO LTD [5%]; National Energy Investment Group CO LTD [5%]; China National Nuclear Power CO LTD [5%],国电投核能有限公司[65%]; 山东发展投资控股集团有限公司[10%]; 烟台蓝天投资控股有限公司[10%];华能核电开发有限公司[5%]; 国家能源投资集团有限责任公司[5%]; 中国核能电力股份有限公司[5%],Shandong Nuclear Power CO LTD,山东核电有限公司,,,,36.77701,121.1585,approximate,,Haiyang,Yantai,Shandong,Eastern Asia,Asia,L500320,G500829,https://gem.wiki/Haiyang_nuclear_power_plant
2023-07-12,China,Hengren nuclear power plant,1,桓仁核电站,,1250.0,cancelled,pressurized water reactor,CAP1000,,,,,,,,,,State Power Investment Group CO LTD,国家电力投资集团有限公司,,,,,,41.2832,125.3401,approximate,Liudaohezichaoxianzu Town,Huanren Manchu Autonomous County,Benxi,Liaoning,Eastern Asia,Asia,L500393,G501081,https://gem.wiki/Hengren_nuclear_power_plant
2023-07-12,China,Hengren nuclear power plant,2,桓仁核电站,,1250.0,cancelled,pressurized water reactor,CAP1000,,,,,,,,,,State Power Investment Group CO LTD,国家电力投资集团有限公司,,,,,,41.2832,125.3401,approximate,Liudaohezichaoxianzu Town,Huanren Manchu Autonomous County,Benxi,Liaoning,Eastern Asia,Asia,L500393,G501082,https://gem.wiki/Hengren_nuclear_power_plant
2023-07-12,China,Hengren nuclear power plant,3,桓仁核电站,,1250.0,cancelled,pressurized water reactor,CAP1000,,,,,,,,,,State Power Investment Group CO LTD,国家电力投资集团有限公司,,,,,,41.2832,125.3401,approximate,Liudaohezichaoxianzu Town,Huanren Manchu Autonomous County,Benxi,Liaoning,Eastern Asia,Asia,L500393,G501083,https://gem.wiki/Hengren_nuclear_power_plant
2023-07-12,China,Hengren nuclear power plant,4,桓仁核电站,,1250.0,cancelled,pressurized water reactor,CAP1000,,,,,,,,,,State Power Investment Group CO LTD,国家电力投资集团有限公司,,,,,,41.2832,125.3401,approximate,Liudaohezichaoxianzu Town,Huanren Manchu Autonomous County,Benxi,Liaoning,Eastern Asia,Asia,L500393,G501084,https://gem.wiki/Hengren_nuclear_power_plant
2023-07-11,China,Hengyang nuclear power plant,1,衡阳核电站,,1000.0,cancelled,pressurized water reactor,AP-1000,,,,2013.0,,,,,,China Guodian CORP,中国国电集团有限公司,,,,,,26.6393,112.4307,approximate,Jianghe,Changning,Hengyang,Hunan,Eastern Asia,Asia,L500394,G501085,https://gem.wiki/Hengyang_nuclear_power_plant
2023-07-11,China,Hengyang nuclear power plant,2,衡阳核电站,,1000.0,cancelled,pressurized water reactor,AP-1000,,,,2013.0,,,,,,China Guodian CORP,中国国电集团有限公司,,,,,,26.6393,112.4307,approximate,Jianghe,Changning,Hengyang,Hunan,Eastern Asia,Asia,L500394,G501086,https://gem.wiki/Hengyang_nuclear_power_plant
2023-07-11,China,Hengyang nuclear power plant,3,衡阳核电站,,1000.0,cancelled,pressurized water reactor,AP-1000,,,,2013.0,,,,,,China Guodian CORP,中国国电集团有限公司,,,,,,26.6393,112.4307,approximate,Jianghe,Changning,Hengyang,Hunan,Eastern Asia,Asia,L500394,G501087,https://gem.wiki/Hengyang_nuclear_power_plant
2023-07-11,China,Hengyang nuclear power plant,4,衡阳核电站,,1000.0,cancelled,pressurized water reactor,AP-1000,,,,2013.0,,,,,,China Guodian CORP,中国国电集团有限公司,,,,,,26.6393,112.4307,approximate,Jianghe,Changning,Hengyang,Hunan,Eastern Asia,Asia,L500394,G501088,https://gem.wiki/Hengyang_nuclear_power_plant
2023-07-20,China,Heyuan nuclear power plant,1,河源核电站,,1000.0,cancelled,pressurized water reactor,unknown,,,,2010.0,,,,,,China National Nuclear CORP,中国核工业集团有限公司,Guangdong Heyuan Nuclear Power CO LTD Preparatory Office,广东河源核电有限公司筹建处,,,,24.0987,115.2447,approximate,,Longchuan,Heyuan,Guangdong,Eastern Asia,Asia,L500395,G501089,https://gem.wiki/Heyuan_nuclear_power_plant
2023-07-20,China,Heyuan nuclear power plant,2,河源核电站,,1000.0,cancelled,pressurized water reactor,unknown,,,,2010.0,,,,,,China National Nuclear CORP,中国核工业集团有限公司,Guangdong Heyuan Nuclear Power CO LTD Preparatory Office,广东河源核电有限公司筹建处,,,,24.0987,115.2447,approximate,,Longchuan,Heyuan,Guangdong,Eastern Asia,Asia,L500395,G501090,https://gem.wiki/Heyuan_nuclear_power_plant
2023-07-20,China,Heyuan nuclear power plant,3,河源核电站,,1000.0,cancelled,pressurized water reactor,unknown,,,,2010.0,,,,,,China National Nuclear CORP,中国核工业集团有限公司,Guangdong Heyuan Nuclear Power CO LTD Preparatory Office,广东河源核电有限公司筹建处,,,,24.0987,115.2447,approximate,,Longchuan,Heyuan,Guangdong,Eastern Asia,Asia,L500395,G501091,https://gem.wiki/Heyuan_nuclear_power_plant
2023-07-20,China,Heyuan nuclear power plant,4,河源核电站,,1000.0,cancelled,pressurized water reactor,unknown,,,,2010.0,,,,,,China National Nuclear CORP,中国核工业集团有限公司,Guangdong Heyuan Nuclear Power CO LTD Preparatory Office,广东河源核电有限公司筹建处,,,,24.0987,115.2447,approximate,,Longchuan,Heyuan,Guangdong,Eastern Asia,Asia,L500395,G501092,https://gem.wiki/Heyuan_nuclear_power_plant
2023-07-06,China,Hongyanhe nuclear power plant,1-1,红沿河核电站,,1119.0,operating,pressurized water reactor,CPR-1000,2013.0,,,,2007-08-18 00:00:00,2013-01-16 00:00:00,2013-02-17 00:00:00,2013-06-06 00:00:00,,CGNPC Nuclear Power Investment CO LTD [45%]; State Power Investment Nuclear Energy CO LTD [45%]; Dalian Urban Construction Investment Group CO LTD [10%],中广核核电投资有限公司[45%]; 国电投核能有限公司[45%]; 大连市城市建设投资集团有限公司[10%],Liaoning Hongyanhe Nuclear Power CO LTD,辽宁红沿河核电有限公司,1061.0,1061.0,2905.0,39.7964,121.4774,exact,Hongyanhe Town,Wafangdian,Dalian,Liaoning,Eastern Asia,Asia,L500304,G500758,https://gem.wiki/Hongyanhe_nuclear_power_plant
2023-07-06,China,Hongyanhe nuclear power plant,1-2,红沿河核电站,,1119.0,operating,pressurized water reactor,CPR-1000,2014.0,,,,2008-03-28 00:00:00,2013-10-24 00:00:00,2013-11-23 00:00:00,2014-05-13 00:00:00,,CGNPC Nuclear Power Investment CO LTD [45%]; State Power Investment Nuclear Energy CO LTD [45%]; Dalian Urban Construction Investment Group CO LTD [10%],中广核核电投资有限公司[45%]; 国电投核能有限公司[45%]; 大连市城市建设投资集团有限公司[10%],Liaoning Hongyanhe Nuclear Power CO LTD,辽宁红沿河核电有限公司,1061.0,1061.0,2905.0,39.7964,121.4774,exact,Hongyanhe Town,Wafangdian,Dalian,Liaoning,Eastern Asia,Asia,L500304,G500759,https://gem.wiki/Hongyanhe_nuclear_power_plant
2023-07-06,China,Hongyanhe nuclear power plant,1-3,红沿河核电站,,1119.0,operating,pressurized water reactor,CPR-1000,2015.0,,,,2009-03-07 00:00:00,2014-10-27 00:00:00,2015-03-23 00:00:00,2015-08-16 00:00:00,,CGNPC Nuclear Power Investment CO LTD [45%]; State Power Investment Nuclear Energy CO LTD [45%]; Dalian Urban Construction Investment Group CO LTD [10%],中广核核电投资有限公司[45%]; 国电投核能有限公司[45%]; 大连市城市建设投资集团有限公司[10%],Liaoning Hongyanhe Nuclear Power CO LTD,辽宁红沿河核电有限公司,1061.0,1061.0,2905.0,39.7964,121.4774,exact,Hongyanhe Town,Wafangdian,Dalian,Liaoning,Eastern Asia,Asia,L500304,G500760,https://gem.wiki/Hongyanhe_nuclear_power_plant
2023-07-06,China,Hongyanhe nuclear power plant,1-4,红沿河核电站,,1119.0,operating,pressurized water reactor,CPR-1000,2016.0,,,,2009-08-15 00:00:00,2016-03-05 00:00:00,2016-04-01 00:00:00,2016-06-08 00:00:00,,CGNPC Nuclear Power Investment CO LTD [45%]; State Power Investment Nuclear Energy CO LTD [45%]; Dalian Urban Construction Investment Group CO LTD [10%],中广核核电投资有限公司[45%]; 国电投核能有限公司[45%]; 大连市城市建设投资集团有限公司[10%],Liaoning Hongyanhe Nuclear Power CO LTD,辽宁红沿河核电有限公司,1061.0,1061.0,2905.0,39.7964,121.4774,exact,Hongyanhe Town,Wafangdian,Dalian,Liaoning,Eastern Asia,Asia,L500304,G500761,https://gem.wiki/Hongyanhe_nuclear_power_plant
2023-07-06,China,Hongyanhe nuclear power plant,2-5,红沿河核电站,,1119.0,operating,pressurized water reactor,ACPR-1000,2021.0,,,,2015-03-29 00:00:00,2021-06-13 00:00:00,2021-06-25 00:00:00,2021-07-31 00:00:00,,CGNPC Nuclear Power Investment CO LTD [45%]; State Power Investment Nuclear Energy CO LTD [45%]; Dalian Urban Construction Investment Group CO LTD [10%],中广核核电投资有限公司[45%]; 国电投核能有限公司[45%]; 大连市城市建设投资集团有限公司[10%],Liaoning Hongyanhe Nuclear Power CO LTD,辽宁红沿河核电有限公司,1061.0,1061.0,2905.0,39.7964,121.4774,exact,Hongyanhe Town,Wafangdian,Dalian,Liaoning,Eastern Asia,Asia,L500304,G500762,https://gem.wiki/Hongyanhe_nuclear_power_plant
2023-07-06,China,Hongyanhe nuclear power plant,2-6,红沿河核电站,,1119.0,operating,pressurized water reactor,ACPR-1000,2022.0,,,,2015-07-24 00:00:00,2022-04-21 00:00:00,2022-05-02 00:00:00,2022-06-23 00:00:00,,CGNPC Nuclear Power Investment CO LTD [45%]; State Power Investment Nuclear Energy CO LTD [45%]; Dalian Urban Construction Investment Group CO LTD [10%],中广核核电投资有限公司[45%]; 国电投核能有限公司[45%]; 大连市城市建设投资集团有限公司[10%],Liaoning Hongyanhe Nuclear Power CO LTD,辽宁红沿河核电有限公司,1061.0,1061.0,2905.0,39.7964,121.4774,exact,Hongyanhe Town,Wafangdian,Dalian,Liaoning,Eastern Asia,Asia,L500304,G500763,https://gem.wiki/Hongyanhe_nuclear_power_plant
2023-07-06,China,Jiamusi nuclear power plant,1,佳木斯核电站,,1000.0,cancelled,unknown,unknown,,,,2013.0,,,,,,China General Nuclear Power Group CO LTD,中国广核集团有限公司,,,,,,46.8015,130.3222,approximate,,,Jiamusi,Heilongjiang,Eastern Asia,Asia,L500346,G500924,https://gem.wiki/Jiamusi_nuclear_power_plant
2023-07-06,China,Jiamusi nuclear power plant,2,佳木斯核电站,,1000.0,cancelled,unknown,unknown,,,,2013.0,,,,,,China General Nuclear Power Group CO LTD,中国广核集团有限公司,,,,,,46.8015,130.3222,approximate,,,Jiamusi,Heilongjiang,Eastern Asia,Asia,L500346,G500925,https://gem.wiki/Jiamusi_nuclear_power_plant
2023-07-17,China,Jiamusi nuclear power plant,3,佳木斯核电站,,1000.0,cancelled,unknown,unknown,,,,2013.0,,,,,,China General Nuclear Power Group CO LTD,中国广东核电集团有限公司,,,,,,46.8015,130.3222,approximate,,,Jiamusi,Heilongjiang,Eastern Asia,Asia,L500346,G501093,https://gem.wiki/Jiamusi_nuclear_power_plant
2023-07-17,China,Jiamusi nuclear power plant,4,佳木斯核电站,,1000.0,cancelled,unknown,unknown,,,,2013.0,,,,,,China General Nuclear Power Group CO LTD,中国广东核电集团有限公司,,,,,,46.8015,130.3222,approximate,,,Jiamusi,Heilongjiang,Eastern Asia,Asia,L500346,G501094,https://gem.wiki/Jiamusi_nuclear_power_plant
2023-07-10,China,Jiangxi Pengze nuclear power plant,1-1,江西彭泽核电厂,,1000.0,cancelled,pressurized water reactor,AP-1000,,,,2021.0,,,,,,State Power Investment Group CO LTD,国家电力投资集团有限公司,CPI Jiangxi Nuclear Power CO LTD,中电投江西核电有限公司,,,,29.9778,116.6417,approximate,Madang Town,Pengze,Jiujiang,Jiangxi,Eastern Asia,Asia,L500396,G501095,https://gem.wiki/Jiangxi_Pengze_nuclear_power_plant
2023-07-10,China,Jiangxi Pengze nuclear power plant,1-2,江西彭泽核电厂,,1000.0,cancelled,pressurized water reactor,AP-1000,,,,2021.0,,,,,,State Power Investment Group CO LTD,国家电力投资集团有限公司,CPI Jiangxi Nuclear Power CO LTD,中电投江西核电有限公司,,,,29.9778,116.6417,approximate,Madang Town,Pengze,Jiujiang,Jiangxi,Eastern Asia,Asia,L500396,G501096,https://gem.wiki/Jiangxi_Pengze_nuclear_power_plant
2023-07-10,China,Jiangxi Pengze nuclear power plant,3,江西彭泽核电厂,,1000.0,cancelled,pressurized water reactor,AP-1000,,,,2021.0,,,,,,State Power Investment Group CO LTD,国家电力投资集团有限公司,CPI Jiangxi Nuclear Power CO LTD,中电投江西核电有限公司,,,,29.9778,116.6417,approximate,Madang Town,Pengze,Jiujiang,Jiangxi,Eastern Asia,Asia,L500396,G501097,https://gem.wiki/Jiangxi_Pengze_nuclear_power_plant
2023-07-10,China,Jiangxi Pengze nuclear power plant,4,江西彭泽核电厂,,1000.0,cancelled,pressurized water reactor,AP-1000,,,,2021.0,,,,,,State Power Investment Group CO LTD,国家电力投资集团有限公司,CPI Jiangxi Nuclear Power CO LTD,中电投江西核电有限公司,,,,29.9778,116.6417,approximate,Madang Town,Pengze,Jiujiang,Jiangxi,Eastern Asia,Asia,L500396,G501098,https://gem.wiki/Jiangxi_Pengze_nuclear_power_plant
2023-07-06,China,Jieyang nuclear power plant,1-1,揭阳核电站,,1250.0,cancelled,pressurized water reactor,AP-1000,,,,,,,,,,China General Nuclear Power Group CO LTD,中国广核集团有限公司,China General Nuclear Power Group CO LTD,中国广核集团有限公司,,,,23.5544,116.3692,approximate,,,Jieyang,Guangdong,Eastern Asia,Asia,L500300,G500735,https://gem.wiki/Jieyang_nuclear_power_plant
2023-07-06,China,Jieyang nuclear power plant,1-2,揭阳核电站,,1250.0,cancelled,pressurized water reactor,AP-1000,,,,,,,,,,China General Nuclear Power Group CO LTD,中国广核集团有限公司,China General Nuclear Power Group CO LTD,中国广核集团有限公司,,,,23.5544,116.3692,approximate,,,Jieyang,Guangdong,Eastern Asia,Asia,L500300,G500736,https://gem.wiki/Jieyang_nuclear_power_plant
2023-07-06,China,Jieyang nuclear power plant,3,揭阳核电站,,1250.0,cancelled,pressurized water reactor,unknown,,,,,,,,,,China General Nuclear Power Group CO LTD,中国广核集团有限公司,China General Nuclear Power Group CO LTD,中国广核集团有限公司,,,,23.5544,116.3692,approximate,,,Jieyang,Guangdong,Eastern Asia,Asia,L500300,G500733,https://gem.wiki/Jieyang_nuclear_power_plant
2023-07-06,China,Jieyang nuclear power plant,4,揭阳核电站,,1250.0,cancelled,pressurized water reactor,unknown,,,,,,,,,,China General Nuclear Power Group CO LTD,中国广核集团有限公司,China General Nuclear Power Group CO LTD,中国广核集团有限公司,,,,23.5544,116.3692,approximate,,,Jieyang,Guangdong,Eastern Asia,Asia,L500300,G500734,https://gem.wiki/Jieyang_nuclear_power_plant
2023-07-06,China,Jieyang nuclear power plant,5,揭阳核电站,,1000.0,cancelled,pressurized water reactor,unknown,,,,,,,,,,China General Nuclear Power Group CO LTD,中国广核集团有限公司,China General Nuclear Power Group CO LTD,中国广核集团有限公司,,,,23.5544,116.3692,approximate,,,Jieyang,Guangdong,Eastern Asia,Asia,L500300,G500731,https://gem.wiki/Jieyang_nuclear_power_plant
2023-07-06,China,Jieyang nuclear power plant,6,揭阳核电站,,1000.0,cancelled,pressurized water reactor,unknown,,,,,,,,,,China General Nuclear Power Group CO LTD,中国广核集团有限公司,China General Nuclear Power Group CO LTD,中国广核集团有限公司,,,,23.5544,116.3692,approximate,,,Jieyang,Guangdong,Eastern Asia,Asia,L500300,G500732,https://gem.wiki/Jieyang_nuclear_power_plant
2023-07-06,China,Jingyu Chisong nuclear power plant,1,靖宇赤松核电厂,靖宇核电站,1250.0,cancelled,pressurized water reactor,AP-1000,,,,2021.0,2011,,,,,State Nuclear Power Technology CORP LTD,国家核电技术有限公司,CPI Jilin Nuclear Power CO LTD,中电投吉林核电有限公司,,,,42.5784,127.0034,approximate,Chisong Town,Jingyu,Baishan,Jilin,Eastern Asia,Asia,L500327,G500856,https://gem.wiki/Jingyu_Chisong_nuclear_power_plant
2023-07-06,China,Jingyu Chisong nuclear power plant,2,靖宇赤松核电厂,靖宇核电站,1250.0,cancelled,pressurized water reactor,AP-1000,,,,2021.0,2011,,,,,State Nuclear Power Technology CORP LTD,国家核电技术有限公司,CPI Jilin Nuclear Power CO LTD,中电投吉林核电有限公司,,,,42.5784,127.0034,approximate,Chisong Town,Jingyu,Baishan,Jilin,Eastern Asia,Asia,L500327,G500855,https://gem.wiki/Jingyu_Chisong_nuclear_power_plant
2023-07-06,China,Jingyu Chisong nuclear power plant,3,靖宇赤松核电厂,靖宇核电站,1250.0,cancelled,pressurized water reactor,AP-1000,,,,2021.0,2011,,,,,State Nuclear Power Technology CORP LTD,国家核电技术有限公司,CPI Jilin Nuclear Power CO LTD,中电投吉林核电有限公司,,,,42.5784,127.0034,approximate,Chisong Town,Jingyu,Baishan,Jilin,Eastern Asia,Asia,L500327,G500854,https://gem.wiki/Jingyu_Chisong_nuclear_power_plant
2023-07-06,China,Jingyu Chisong nuclear power plant,4,靖宇赤松核电厂,靖宇核电站,1250.0,cancelled,pressurized water reactor,AP-1000,,,,2021.0,2011,,,,,State Nuclear Power Technology CORP LTD,国家核电技术有限公司,CPI Jilin Nuclear Power CO LTD,中电投吉林核电有限公司,,,,42.5784,127.0034,approximate,Chisong Town,Jingyu,Baishan,Jilin,Eastern Asia,Asia,L500327,G500853,https://gem.wiki/Jingyu_Chisong_nuclear_power_plant
2023-07-13,China,Jinqimen nuclear power plant,1-1,浙江金七门核电厂,,1200.0,pre-construction,pressurized water reactor,HPR-1000,2028.0,,,,,,,,,China National Nuclear Power CO LTD [50%]; Zhejiang Energy Group CO LTD [50%],中国核能电力股份有限公司[50%]; 浙江省能源集团有限公司[50%],CNNC Zheneng Energy CO LTD,中核浙能能源有限公司,,,,29.0564,121.9448,approximate,Fan'Ao Town,Xiangshan,Ningbo,Zhejiang,Eastern Asia,Asia,L500397,G501099,https://gem.wiki/Jinqimen_nuclear_power_plant
2023-07-13,China,Jinqimen nuclear power plant,1-2,浙江金七门核电厂,,1200.0,pre-construction,pressurized water reactor,HPR-1000,,,,,,,,,,China National Nuclear Power CO LTD [50%]; Zhejiang Energy Group CO LTD [50%],中国核能电力股份有限公司[50%]; 浙江省能源集团有限公司[50%],CNNC Zheneng Energy CO LTD,中核浙能能源有限公司,,,,29.0564,121.9448,approximate,Fan'Ao Town,Xiangshan,Ningbo,Zhejiang,Eastern Asia,Asia,L500397,G501100,https://gem.wiki/Jinqimen_nuclear_power_plant
2023-07-13,China,Jinqimen nuclear power plant,3,浙江金七门核电厂,,1200.0,announced,pressurized water reactor,HPR-1000,,,,,,,,,,China National Nuclear Power CO LTD [50%]; Zhejiang Energy Group CO LTD [50%],中国核能电力股份有限公司[50%]; 浙江省能源集团有限公司[50%],CNNC Zheneng Energy CO LTD,中核浙能能源有限公司,,,,29.0564,121.9448,approximate,Fan'Ao Town,Xiangshan,Ningbo,Zhejiang,Eastern Asia,Asia,L500397,G501101,https://gem.wiki/Jinqimen_nuclear_power_plant
