source_id,source_name,iso3_country,original_inventory_sector,lat,lon,geometry_ref,relationship,ultimate_parent_name,ultimate_parent_id,percent_interest_parent,company_name,company_id,percent_interest_company,interest_units,start_date,end_date,created_date,modified_date,percent_company_datasource,percent_parent_datasource
25452101,Thyna power station,TUN,electricity-generation,34.6868,10.6424,trace_10.6424_34.6868,owner,Tunisian Company of Electricity and Gas,1E+11,100,Tunisian Company of Electricity and Gas,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8563},"{5403,8563}"
25453025,Adana power station,TUR,electricity-generation,36.9882,35.2041,trace_35.2041_36.9882,owner,Hacı Ömer Sabancı Holding,1E+11,50,Enerjisa Enerji Uretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9252},"{1640,1641,6258,9252}"
25453025,Adana power station,TUR,electricity-generation,36.9882,35.2041,trace_35.2041_36.9882,owner,E.ON,1E+11,50,Enerjisa Enerji Uretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9252},"{1640,1641,6258,9252}"
25452365,Afşin-Elbistan power stations,TUR,electricity-generation,38.3473,37.0259,trace_37.0259_38.3473,owner,Electricity Generation Company (Türkiye),1E+11,72.36,Electricity Generation Company (Türkiye),1E+11,72.36,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8759},"{5450,8759}"
25452365,Afşin-Elbistan power stations,TUR,electricity-generation,38.3473,37.0259,trace_37.0259_38.3473,owner,Çelikler Holding,1E+11,,Afşİn Elbİstan Elektrİk Üretİm Ve Tİcaret Anonİm Şİrketİ,1E+11,27.64,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8759},{8759}
25450187,Aksa Akrilik power station,TUR,electricity-generation,40.6893,29.4049,trace_29.4049_40.6893,owner,Akkök Group,1E+11,,Aksa Akrilik Kimya Sanayii,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.8,,{7189},{7189}
25453976,Aksa Antalya power station,TUR,electricity-generation,37.1241,30.6015,trace_30.6015_37.1241,owner,Kazancı Holding,1E+11,79,Aksa Enerji Uretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9945},"{1096,1097,9945}"
25453976,Aksa Antalya power station,TUR,electricity-generation,37.1241,30.6015,trace_30.6015_37.1241,owner,other,1E+11,21,Aksa Enerji Uretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9945},"{1096,1097,9945}"
25454380,Aliaga Alosbi power station,TUR,electricity-generation,38.8147,27.0644,trace_27.0644_38.8147,owner,Cakmaktepe Energy,1E+11,100,Cakmaktepe Energy,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10275},{10275}
25452366,Aliaga EUAS power station,TUR,electricity-generation,38.7987,26.945,trace_26.945_38.7987,owner,Electricity Generation Company (Türkiye),1E+11,100,Electricity Generation Company (Türkiye),1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8760},"{5450,8760}"
25455315,Aliaga Energy power station,TUR,electricity-generation,38.7422,26.9431,trace_26.9431_38.7422,owner,Habaş Enerji,1E+11,100,Habaş Enerji,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10974},{10974}
25453124,Aliaga Habas power station,TUR,electricity-generation,38.7422,26.9431,trace_26.9431_38.7422,owner,Habaş Enerji,1E+11,100,Habaş Enerji,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9325},{9325}
25452368,Ambarlı A power station,TUR,electricity-generation,40.9823,28.6904,trace_28.6904_40.9823,owner,Electricity Generation Company (Türkiye),1E+11,100,Electricity Generation Company (Türkiye),1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8762},"{5450,8762}"
25452367,Ambarlı B power station,TUR,electricity-generation,40.9793,28.6994,trace_28.6994_40.9793,owner,Electricity Generation Company (Türkiye),1E+11,100,Electricity Generation Company (Türkiye),1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8761},"{5450,8761}"
25454795,Atlas Enerji İskenderun power station,TUR,electricity-generation,36.6903,36.2091,trace_36.2091_36.6903,owner,Diler Holding,1E+11,,Atlas Enerji Üretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10578},{10578}
25454005,Bandırma power station,TUR,electricity-generation,40.3083,27.7686,trace_27.7686_40.3083,owner,Enerjisa Energy,1E+11,100,Enerjisa Elektrik,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9972},"{1638,9972}"
25452369,Baymina Ankara power station,TUR,electricity-generation,39.7773,32.4022,trace_32.4022_39.7773,owner,Palmet Enerji,1E+11,100,Baymina Enerji,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8763},"{5947,5948,8763}"
25455266,Bilecik power station,TUR,electricity-generation,40.0041,29.9222,trace_29.9222_40.0041,owner,Dedeli Dogalgaz Elektrik,1E+11,100,Dedeli Dogalgaz Elektrik,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10934},{10934}
25454040,Bilgin Samsun gas power station,TUR,electricity-generation,41.1454,37.1564,trace_37.1564_41.1454,owner,Bilgin Enerji,1E+11,100,Yapisan Elektrik Üretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9997},"{2926,9997}"
25453705,Bolu Göynük power station,TUR,electricity-generation,40.2514,30.8129,trace_30.8129_40.2514,owner,Kazancı Holding,1E+11,79,Aksa Enerji Uretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9731},"{1096,1097,9731}"
25453705,Bolu Göynük power station,TUR,electricity-generation,40.2514,30.8129,trace_30.8129_40.2514,owner,other,1E+11,21,Aksa Enerji Uretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9731},"{1096,1097,9731}"
25453139,Bosen Bursa power station,TUR,electricity-generation,40.2377,28.9534,trace_28.9534_40.2377,owner,Bosen Energy Electricity Generation,1E+11,100,Bosen Enerji,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9339},"{1256,9339}"
25452370,Bursa B power station,TUR,electricity-generation,40.2952,29.0736,trace_29.0736_40.2952,owner,Electricity Generation Company (Türkiye),1E+11,100,Electricity Generation Company (Türkiye),1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8764},"{5450,8764}"
25452593,Bursa Korteks power station,TUR,electricity-generation,40.2705,29.0739,trace_29.0739_40.2705,owner,Zorlu Enerji Elektrik Uretim,1E+11,100,Zorlu Enerji Elektrik Uretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8938},"{2939,8938}"
25455267,Cay power station,TUR,electricity-generation,38.5939,31.0434,trace_31.0434_38.5939,owner,Dedeli Dogalgaz Elektrik,1E+11,100,Dedeli Dogalgaz Elektrik,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10935},{10935}
25455161,Cenal power station,TUR,electricity-generation,40.4167,27.3183,trace_27.3183_40.4167,owner,Cengiz Holding,1E+11,50,Cenal Elektrik,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10850},{10850}
25455161,Cenal power station,TUR,electricity-generation,40.4167,27.3183,trace_27.3183_40.4167,owner,Alarko Holding,1E+11,50,Cenal Elektrik,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10850},{10850}
25454189,Cengiz Enerji Samsun power station,TUR,electricity-generation,41.2393,36.4799,trace_36.4799_41.2393,owner,Kazancı Holding,1E+11,9.3694,Aksa Enerji Uretim,1E+11,11.86,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10124},"{1096,1097,10124}"
25454189,Cengiz Enerji Samsun power station,TUR,electricity-generation,41.2393,36.4799,trace_36.4799_41.2393,owner,other,1E+11,2.4906,Aksa Enerji Uretim,1E+11,11.86,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10124},"{1096,1097,10124}"
25454189,Cengiz Enerji Samsun power station,TUR,electricity-generation,41.2393,36.4799,trace_36.4799_41.2393,owner,Cengiz Holding,1E+11,88.14,Cengiz Enerji,1E+11,88.14,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10124},"{1329,10124}"
25454385,Cerkezkoy Ugur power station,TUR,electricity-generation,41.2927,27.9563,trace_27.9563_41.2927,owner,Uğur Enerji Üretim Ticaret ve Sanayi,1E+11,100,Uğur Enerji Üretim Ticaret ve Sanayi,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10280},{10280}
25452592,Cigli Ataer power station,TUR,electricity-generation,38.4763,27.0286,trace_27.0286_38.4763,owner,Ataer Enerji Elek Uretim,1E+11,100,Ataer Enerji Elek Uretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8937},{8937}
25454694,Cine Ales power station,TUR,electricity-generation,37.637,27.9748,trace_27.9748_37.637,owner,Palmet Enerji,1E+11,100,Ales Enerji Üretim ve Tiçaret,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10517},"{1111,10517}"
25454304,Delta Enerji power station,TUR,electricity-generation,41.2915,27.5613,trace_27.5613_41.2915,owner,Palmet Enerji,1E+11,100,Delta Enerji Üretim ve Ticaret,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10210},"{1111,10210}"
25454780,Denizli Honaz power station,TUR,electricity-generation,37.809,29.2577,trace_29.2577_37.809,owner,Acarsoy Enerji Elektrik Üretim Sanayi ve Ticaret,1E+11,100,Acarsoy Enerji Elektrik Üretim Sanayi ve Ticaret,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10567},{10567}
25455000,Denizli Saraykoy power station,TUR,electricity-generation,37.9136,28.9048,trace_28.9048_37.9136,owner,AGE Group,1E+11,100,AGE Enerji,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10735},"{1086,10735}"
25455417,EMBA Hunutlu power station,TUR,electricity-generation,36.8161,35.8548,trace_35.8548_36.8161,owner,State Power Investment,1E+11,,Emba Elektrik Üretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11051},{11051}
25455417,EMBA Hunutlu power station,TUR,electricity-generation,36.8161,35.8548,trace_35.8548_36.8161,owner,AVIC International Holding,1E+11,,Emba Elektrik Üretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11051},{11051}
25452690,Enka İzmir power station,TUR,electricity-generation,38.7467,26.9563,trace_26.9563_38.7467,owner,ENKA İnşaat ve Sanayi,1.00001E+11,100,ENKA Elektrik Üretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9010},"{5588,9010}"
25454515,Erzin power station,TUR,electricity-generation,36.9271,36.0534,trace_36.0534_36.9271,owner,Akenerji Elektrik Üretim,1E+11,100,Akenerji Elektrik Üretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10364},{10364}
25450572,Esenyurt power station,TUR,electricity-generation,41.0652,28.6682,trace_28.6682_41.0652,owner,Electricity Generation Company (Türkiye),1E+11,100,Electricity Generation Company (Türkiye),1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.8,,{7470},"{5450,7470}"
25457331,Gaziantip Industrial power station,TUR,electricity-generation,36.9957,37.3841,trace_37.3841_36.9957,owner,Gaziantep Organize Sanayi Bolgesi,1E+11,100,Gaziantep Organize Sanayi Bolgesi,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11618},{11618}
25453760,Gebze Dilovasi power station,TUR,electricity-generation,40.8015,29.5518,trace_29.5518_40.8015,owner,Çolakoğlu Metalürji,1E+11,100,Çolakoğlu Metalürji,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9772},{9772}
25454708,Gebze Yeni power station,TUR,electricity-generation,40.8165,29.5732,trace_29.5732_40.8165,owner,Finnmeccanica,1E+11,,Yeni Elektrik Üretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10525},"{2928,10525}"
25454708,Gebze Yeni power station,TUR,electricity-generation,40.8165,29.5732,trace_29.5732_40.8165,owner,Unit Investment,1E+11,,Yeni Elektrik Üretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10525},"{2928,10525}"
25450485,Gebze Çolakoğlu power station,TUR,electricity-generation,40.7776,29.5386,trace_29.5386_40.7776,owner,Çolakoğlu Group,1E+11,,Marmara Elektrik,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.8,,{7405},{7405}
25454450,Gediz power station,TUR,electricity-generation,38.9652,29.3653,trace_29.3653_38.9652,owner,HG Enerji,1E+11,100,HG Enerji,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10327},{10327}
25452372,Hamitabat power station,TUR,electricity-generation,41.4827,27.3366,trace_27.3366_41.4827,owner,Limak Energy,1E+11,100,Hamitabat Elektrik Üretim ve Ticaret,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8766},"{1859,1860,8766}"
25452611,Hereke Cement Works power station,TUR,electricity-generation,40.7937,29.5938,trace_29.5938_40.7937,owner,Nuh Enerji Elektrik Uretimi,1E+11,100,Nuh Enerji Elektrik Uretimi,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8949},{8949}
25454943,Izmir Refinery power station,TUR,electricity-generation,40.7633,29.7624,trace_29.7624_40.7633,owner,Koç Holding,1E+11,100,Entek Elektrik Üretimi,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10694},"{1662,1663,1664,10694}"
25451143,Izmit Refinery power station,TUR,electricity-generation,40.7477,29.7717,trace_29.7717_40.7477,owner,Koç Holding,1E+11,100,Entek Elektrik Üretimi,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.8,,{7881},"{1662,1663,1664,7881}"
25450894,Karadeniz Ereğli Zonguldak power station,TUR,electricity-generation,41.2615,31.4201,trace_31.4201_41.2615,owner,Erdemir,1E+11,100,Erdemir,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.8,,{7693},{7693}
25453140,Kardemir Karabük Demir Çelik power station,TUR,electricity-generation,41.1825,32.6305,trace_32.6305_41.1825,owner,Kardemir Karabuk Demir Çelik Sanayi Ve Ticaret,1.00001E+11,100,Kardemir Karabuk Demir Çelik Sanayi Ve Ticaret,1.00001E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9340},{9340}
25453123,Kayseri Metalworks power station,TUR,electricity-generation,38.7107,35.3328,trace_35.3328_38.7107,owner,Cinkur,1E+11,100,Cinkur,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9324},{9324}
25455107,Kazan Soda Elektrik power station,TUR,electricity-generation,40.1049,32.5012,trace_32.5012_40.1049,owner,Ciner Group,1E+11,100,Kazan Soda Elektrik Üretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10818},"{2018,10818}"
25452375,Kemerköy power station,TUR,electricity-generation,37.0354,27.9006,trace_27.9006_37.0354,owner,IC Holding,1E+11,,Yenikoy Kemerkoy Elektrik Uretim Ve Ticaret,1.00001E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8768},{8768}
25452375,Kemerköy power station,TUR,electricity-generation,37.0354,27.9006,trace_27.9006_37.0354,owner,Limak Holding,1E+11,,Yenikoy Kemerkoy Elektrik Uretim Ve Ticaret,1.00001E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8768},{8768}
25452631,Kentsa power station,TUR,electricity-generation,40.768,29.9891,trace_29.9891_40.768,owner,Hacı Ömer Sabancı Holding,1E+11,50,Enerjisa Enerji Uretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8966},"{1640,1641,6258,8966}"
25452631,Kentsa power station,TUR,electricity-generation,40.768,29.9891,trace_29.9891_40.768,owner,E.ON,1E+11,50,Enerjisa Enerji Uretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8966},"{1640,1641,6258,8966}"
25453134,Kırkgöz power station,TUR,electricity-generation,41.2362,27.6904,trace_27.6904_41.2362,owner,Moden Enerji,1E+11,100,Moden Enerji,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9335},{9335}
25452720,Kırklareli Alarko power station,TUR,electricity-generation,41.7781,27.1921,trace_27.1921_41.7781,owner,Alarko Energy group,1E+11,100,Alarko-Altek Elektrik,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9037},"{1109,9037}"
25452553,Luleburgaz Zorlu power station,TUR,electricity-generation,41.2775,27.5882,trace_27.5882_41.2775,owner,Zorlu Enerji Elektrik Uretim,1E+11,100,Zorlu Enerji Elektrik Uretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8911},"{2939,8911}"
25452774,Manisa OSB cogeneration power station,TUR,electricity-generation,38.6169,27.3446,trace_27.3446_38.6169,owner,Manisa Organize Sanayi Bölgesi (MOSB),1E+11,100,MOSB Enerji Elektrik Üretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9079},"{2228,9079}"
25454382,Marmara Pamuklu power station,TUR,electricity-generation,39.6167,27.8822,trace_27.8822_39.6167,owner,Marmara Enerji,1E+11,100,Marmara Enerji,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10277},{10277}
25453422,Marmara Çebi power station,TUR,electricity-generation,41.0201,29.046,trace_29.046_41.0201,owner,Kaptan Group,1E+11,100,Çebi Enerji Elektrik Üretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9537},"{1319,9537}"
25453664,Mersin Camis power station,TUR,electricity-generation,36.8145,34.735,trace_34.735_36.8145,owner,Türkiye İş Bankasi Anonim Şirketi,1E+11,100,Camiş Elektrik Üretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9703},"{1297,9703}"
25454973,Mersin Soda Sanayi power station,TUR,electricity-generation,36.809,34.7059,trace_34.7059_36.809,owner,Şişecam Enerji,1E+11,100,Şişecam Enerji,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10718},{10718}
25453026,Mersin power station,TUR,electricity-generation,36.8681,34.7549,trace_34.7549_36.8681,owner,Hacı Ömer Sabancı Holding,1E+11,50,Enerjisa Enerji Uretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9253},"{1640,1641,6258,9253}"
25453026,Mersin power station,TUR,electricity-generation,36.8681,34.7549,trace_34.7549_36.8681,owner,E.ON,1E+11,50,Enerjisa Enerji Uretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9253},"{1640,1641,6258,9253}"
25453286,OSTIM Industrial Zone power station,TUR,electricity-generation,39.9691,32.7488,trace_32.7488_39.9691,owner,Ayen Enerji,1E+11,100,Ayen Enerji,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9439},{9439}
25452376,Orhaneli power station,TUR,electricity-generation,39.9502,28.8702,trace_28.8702_39.9502,owner,Çelikler Holding,1E+11,,Çelikler Orhaneli Tunçbilek Elektrik Üretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8769},{8769}
25455727,Pancar power station,TUR,electricity-generation,38.2132,27.2497,trace_27.2497_38.2132,owner,Pancar Elektrik,1E+11,100,Pancar Elektrik,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11264},{11264}
25451639,Petkim power station,TUR,electricity-generation,38.7872,26.9367,trace_26.9367_38.7872,owner,Petkim Petrokimya Holding,1E+11,100,Petkim Petrokimya Holding,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.8,,{8236},{8236}
25452377,Seyitömer power station,TUR,electricity-generation,39.573,29.8816,trace_29.8816_39.573,owner,Çelikler Holding,1E+11,,Çelikler Seyitömer Elektrik Üretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8770},{8770}
25453070,Silopi power station,TUR,electricity-generation,37.2415,42.4149,trace_42.4149_37.2415,owner,Karadeniz Holding,1E+11,100,Karkey Karadeniz Elektrik Üretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9284},"{5509,9284}"
25455278,Soma Kolin power station,TUR,electricity-generation,39.3166,27.7489,trace_27.7489_39.3166,owner,Kolin Group,1E+11,,Hidro-Gen Enerji İth İhr Dağ Tic,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10943},{10943}
25452378,Soma power station,TUR,electricity-generation,39.1945,27.6352,trace_27.6352_39.1945,owner,Soma Elektrik Üretim,1E+11,100,Soma Elektrik Üretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8771},{8771}
25457329,Tahah power station,TUR,electricity-generation,37.3119,40.733,trace_40.733_37.3119,owner,Egemen Group,1E+11,100,Bades Elektrik Üretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11617},"{1215,11617}"
25455771,Tekirdag CHP power station,TUR,electricity-generation,41.0006,27.5054,trace_27.5054_41.0006,owner,Can Enerji,1E+11,100,Can Enerji,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{11292},{11292}
25452393,Tekirdağ power station,TUR,electricity-generation,41.0072,27.9736,trace_27.9736_41.0072,owner,Electricity Generation Company (Türkiye),1E+11,100,Electricity Generation Company (Türkiye),1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8784},"{5450,8784}"
25450883,Trakya power station,TUR,electricity-generation,40.9975,27.9796,trace_27.9796_40.9975,owner,Inter RAO,1E+11,100,Trakya Elektrik Üretim ve Ticaret,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.8,,{7685},"{2834,5987,5988,7685}"
25452864,Tufanbeyli power station,TUR,electricity-generation,38.1856,36.2699,trace_36.2699_38.1856,owner,Hacı Ömer Sabancı Holding,1E+11,50,Enerjisa Enerji Uretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9137},"{1640,1641,6258,9137}"
25452864,Tufanbeyli power station,TUR,electricity-generation,38.1856,36.2699,trace_36.2699_38.1856,owner,E.ON,1E+11,50,Enerjisa Enerji Uretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9137},"{1640,1641,6258,9137}"
25452379,Tunçbilek power station,TUR,electricity-generation,39.6292,29.4623,trace_29.4623_39.6292,owner,Çelikler Holding,1E+11,,Çelikler Orhaneli Tunçbilek Elektrik Üretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8772},{8772}
25453975,Turcas Denizli Doğalgaz S. power station,TUR,electricity-generation,37.8504,29.4152,trace_29.4152_37.8504,owner,RWE,1E+11,70,RWE,1E+11,70,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9944},"{6061,6062,9944}"
25453975,Turcas Denizli Doğalgaz S. power station,TUR,electricity-generation,37.8504,29.4152,trace_29.4152_37.8504,owner,Turcas Petrol,1E+11,30,Turcas Petrol,1E+11,30,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{9944},{9944}
25454266,Usak power station,TUR,electricity-generation,38.6267,29.4751,trace_29.4751_38.6267,owner,Sönmez Endüstri Holding,1.00001E+11,100,Sonmez Elektrik Uretim Sanayi Vetic,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10187},"{5336,10187}"
25454384,Van CCGE power station,TUR,electricity-generation,38.5737,43.3119,trace_43.3119_38.5737,owner,Kazancı Holding,1E+11,79,Aksa Enerji Uretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10279},"{1096,1097,10279}"
25454384,Van CCGE power station,TUR,electricity-generation,38.5737,43.3119,trace_43.3119_38.5737,owner,other,1E+11,21,Aksa Enerji Uretim,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10279},"{1096,1097,10279}"
25455350,Yahsihan power station,TUR,electricity-generation,39.8846,33.4084,trace_33.4084_39.8846,owner,ACWA Power,1E+11,90,ACWA Power,1E+11,90,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10997},"{5317,5318,10997}"
25455350,Yahsihan power station,TUR,electricity-generation,39.8846,33.4084,trace_33.4084_39.8846,owner,Samsung C&T,1E+11,10,Samsung C&T,1E+11,10,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10997},{10997}
25452380,Yatağan power station,TUR,electricity-generation,37.3309,28.1024,trace_28.1024_37.3309,owner,Elsan Elektrik,1E+11,,Yatagan Termik Santrali,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8773},{8773}
25452381,Yeniköy power station,TUR,electricity-generation,37.1402,27.8715,trace_27.8715_37.1402,owner,IC Holding,1E+11,,Yenikoy Kemerkoy Elektrik Uretim Ve Ticaret,1.00001E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8774},{8774}
25452381,Yeniköy power station,TUR,electricity-generation,37.1402,27.8715,trace_27.8715_37.1402,owner,Limak Holding,1E+11,,Yenikoy Kemerkoy Elektrik Uretim Ve Ticaret,1.00001E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{8774},{8774}
25454877,Yesilyurt power station,TUR,electricity-generation,41.2363,36.4416,trace_36.4416_41.2363,owner,Yesilyurt Enerji,1E+11,100,Yesilyurt Enerji,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10647},{10647}
25454692,Yunus Emre power station,TUR,electricity-generation,39.9843,31.6356,trace_31.6356_39.9843,owner,Savings Deposit Insurance Fund (Turkey),1E+11,,Adularya Enerji,1E+11,100,real_property_power-plant,01-01-2022 00:00,31-12-2022 00:00,49:34.9,,{10515},{10515}
